"Date","Price","Open","High","Low","Vol.","Change %"
"11/22/2020","491.36","490.46","493.25","475.84","15.38M","0.64%"
"11/15/2020","488.24","480.00","494.76","477.30","17.79M","1.12%"
"11/08/2020","482.84","485.54","496.52","463.41","32.26M","-6.20%"
"11/01/2020","514.73","478.87","518.73","475.00","22.84M","8.20%"
"10/25/2020","475.74","487.02","513.90","472.21","34.74M","-2.57%"
"10/18/2020","488.28","537.07","541.80","481.35","46.95M","-8.01%"
"10/11/2020","530.79","548.81","572.49","530.03","31.96M","-1.60%"
"10/04/2020","539.44","506.80","544.28","501.70","26.44M","7.23%"
"09/27/2020","503.06","489.11","529.55","477.88","27.18M","4.18%"
"09/20/2020","482.88","467.69","491.82","466.32","20.16M","2.75%"
"09/13/2020","469.96","480.62","504.66","458.60","29.19M","-2.50%"
"09/06/2020","482.03","498.40","522.00","476.81","23.70M","-6.59%"
"08/30/2020","516.05","521.16","557.39","485.98","37.75M","-1.50%"
"08/23/2020","523.89","495.44","549.04","483.16","44.34M","6.41%"
"08/16/2020","492.31","484.19","498.94","479.10","18.14M","2.00%"
"08/09/2020","482.68","493.35","497.46","466.55","23.41M","-2.44%"
"08/02/2020","494.73","490.86","510.82","486.68","25.43M","1.20%"
"07/26/2020","488.88","484.51","497.79","477.51","32.99M","1.75%"
"07/19/2020","480.45","489.14","506.22","467.54","43.49M","-2.54%"
"07/12/2020","492.99","567.98","575.37","484.14","93.04M","-10.16%"
"07/05/2020","548.73","480.77","555.88","479.80","46.65M","15.06%"
"06/28/2020","476.89","445.23","492.28","432.14","25.10M","7.55%"
"06/21/2020","443.40","455.01","474.01","442.24","27.99M","-2.27%"
"06/14/2020","453.72","421.40","453.97","415.42","26.73M","8.53%"
"06/07/2020","418.07","416.00","445.57","406.50","31.47M","-0.36%"
"05/31/2020","419.60","418.83","428.71","404.25","22.07M","-0.03%"
"05/24/2020","419.73","427.77","428.50","397.86","29.26M","-2.23%"
"05/17/2020","429.32","451.16","458.97","427.18","32.74M","-5.48%"
"05/10/2020","454.19","436.33","455.00","427.27","33.35M","4.28%"
"05/03/2020","435.55","417.78","442.00","414.87","31.45M","4.88%"
"04/26/2020","415.27","425.00","429.00","393.60","42.33M","-2.29%"
"04/19/2020","424.99","435.17","447.00","413.00","79.58M","0.48%"
"04/12/2020","422.96","371.31","449.52","367.70","65.58M","14.09%"
"04/05/2020","370.72","365.22","381.33","361.71","29.85M","2.48%"
"03/29/2020","361.76","363.00","383.01","357.51","34.11M","1.30%"
"03/22/2020","357.12","347.89","372.93","339.17","49.04M","7.30%"
"03/15/2020","332.83","306.63","350.49","290.25","54.64M","-1.03%"
"03/08/2020","336.30","343.86","364.54","307.32","42.60M","-8.86%"
"03/01/2020","368.97","373.11","393.52","356.85","37.74M","-0.02%"
"02/23/2020","369.03","364.76","391.56","356.80","44.53M","-2.90%"
"02/16/2020","380.07","379.30","392.95","376.68","18.09M","-0.09%"
"02/09/2020","380.40","365.00","385.37","362.52","22.91M","3.72%"
"02/02/2020","366.77","347.24","375.25","346.28","28.58M","6.28%"
"01/26/2020","345.09","345.95","352.40","338.55","32.74M","-2.29%"
"01/19/2020","353.16","340.00","359.85","323.60","72.22M","3.97%"
"01/12/2020","339.67","331.80","345.38","331.51","29.74M","3.23%"
"01/05/2020","329.05","323.12","343.42","321.20","26.96M","0.97%"
"12/29/2019","325.90","329.08","329.98","321.09","16.17M","-0.97%"
"12/22/2019","329.09","337.76","337.95","326.01","16.42M","-2.32%"
"12/15/2019","336.90","300.85","338.00","298.63","46.06M","12.86%"
"12/08/2019","298.50","307.35","311.49","292.02","30.51M","-2.88%"
"12/01/2019","307.35","314.39","314.39","298.81","24.09M","-2.32%"
"11/24/2019","314.66","308.83","316.82","305.25","19.72M","1.35%"
"11/17/2019","310.48","296.00","312.69","293.28","33.12M","5.24%"
"11/10/2019","295.03","289.16","296.36","281.14","31.83M","1.19%"
"11/03/2019","291.57","288.00","298.19","285.84","23.50M","1.66%"
"10/27/2019","286.81","278.05","293.49","277.35","30.63M","3.61%"
"10/20/2019","276.82","272.89","279.94","265.80","41.31M","0.55%"
"10/13/2019","275.30","283.93","308.75","273.36","93.60M","-2.70%"
"10/06/2019","282.93","271.99","287.87","264.57","39.72M","3.72%"
"09/29/2019","272.79","264.00","275.48","257.01","42.44M","3.69%"
"09/22/2019","263.08","268.35","273.39","252.28","56.91M","-2.83%"
"09/15/2019","270.75","294.23","299.15","266.00","50.47M","-7.96%"
"09/08/2019","294.15","294.81","301.55","282.66","39.55M","1.37%"
"09/01/2019","290.17","290.82","293.97","282.79","22.48M","-1.22%"
"08/25/2019","293.75","295.24","299.93","287.20","23.81M","0.79%"
"08/18/2019","291.44","306.25","311.75","290.32","29.30M","-3.75%"
"08/11/2019","302.80","305.46","316.43","288.00","36.00M","-1.98%"
"08/04/2019","308.93","310.96","316.64","296.81","35.45M","-3.11%"
"07/28/2019","318.83","335.98","336.40","311.80","30.92M","-5.05%"
"07/21/2019","335.78","312.00","336.00","305.81","60.50M","6.56%"
"07/14/2019","315.10","372.94","373.68","314.23","75.06M","-15.58%"
"07/07/2019","373.25","378.19","384.76","372.79","26.90M","-1.92%"
"06/30/2019","380.55","373.50","381.99","370.31","16.16M","3.60%"
"06/23/2019","367.32","370.27","375.00","358.29","22.98M","-0.51%"
"06/16/2019","369.21","342.69","371.45","342.06","29.80M","8.68%"
"06/09/2019","339.73","363.65","367.10","336.15","29.02M","-5.86%"
"06/02/2019","360.87","343.56","365.15","332.65","29.25M","5.12%"
"05/26/2019","343.28","354.39","361.20","342.92","19.41M","-3.13%"
"05/19/2019","354.39","351.23","370.46","345.40","24.34M","-0.02%"
"05/12/2019","354.45","352.29","364.00","341.39","30.89M","-1.83%"
"05/05/2019","361.04","377.69","381.35","352.75","30.88M","-6.23%"
"04/28/2019","385.03","373.68","385.99","368.35","27.48M","2.72%"
"04/21/2019","374.85","359.70","384.80","359.00","40.49M","4.02%"
"04/14/2019","360.35","350.71","368.76","342.27","53.99M","2.62%"
"04/07/2019","351.14","365.11","370.12","349.36","36.81M","-3.93%"
"03/31/2019","365.49","359.00","373.41","358.51","26.10M","2.50%"
"03/24/2019","356.56","359.00","368.38","349.20","33.06M","-1.23%"
"03/17/2019","361.01","362.47","379.00","356.80","42.86M","-0.12%"
"03/10/2019","361.46","352.00","364.00","350.03","30.71M","3.39%"
"03/03/2019","349.60","359.72","362.86","342.47","32.69M","-2.16%"
"02/24/2019","357.32","367.01","371.49","354.69","29.86M","-1.57%"
"02/17/2019","363.02","355.80","366.71","353.88","28.82M","1.72%"
"02/10/2019","356.87","350.00","364.40","344.81","44.97M","2.68%"
"02/03/2019","347.57","342.60","360.00","338.00","40.24M","2.27%"
"01/27/2019","339.85","334.70","346.84","328.15","43.91M","0.53%"
"01/20/2019","338.05","334.89","340.00","318.60","53.72M","-0.31%"
"01/13/2019","339.10","334.24","358.85","329.13","92.56M","0.45%"
"01/06/2019","337.59","302.10","341.09","301.65","80.30M","13.45%"
"12/30/2018","297.57","260.16","297.80","256.58","59.49M","16.20%"
"12/23/2018","256.08","242.00","261.91","231.23","47.17M","3.93%"
"12/16/2018","246.39","266.51","280.87","241.29","71.96M","-7.66%"
"12/09/2018","266.84","264.19","281.77","260.61","49.20M","0.64%"
"12/02/2018","265.14","293.19","298.72","263.38","52.46M","-7.34%"
"11/25/2018","286.13","260.55","290.81","253.80","65.74M","10.55%"
"11/18/2018","258.82","283.79","285.09","250.00","45.96M","-9.57%"
"11/11/2018","286.21","300.00","303.55","278.30","59.08M","-5.69%"
"11/04/2018","303.47","311.10","332.05","298.01","57.83M","-1.82%"
"10/28/2018","309.10","305.26","321.88","271.21","94.27M","3.09%"
"10/21/2018","299.83","333.10","336.58","292.30","84.01M","-9.87%"
"10/14/2018","332.67","337.63","380.00","326.93","99.16M","-2.03%"
"10/07/2018","339.56","345.18","358.72","315.81","69.27M","-3.36%"
"09/30/2018","351.35","375.85","386.80","343.00","45.41M","-6.09%"
"09/23/2018","374.13","359.00","383.20","354.33","44.36M","3.58%"
"09/16/2018","361.19","364.22","377.61","349.57","48.06M","-0.92%"
"09/09/2018","364.56","352.27","374.09","343.08","35.55M","4.55%"
"09/02/2018","348.68","366.47","368.88","335.83","42.85M","-5.17%"
"08/26/2018","367.68","367.15","376.81","360.00","53.69M","2.47%"
"08/19/2018","358.82","314.64","359.15","310.93","63.37M","13.27%"
"08/12/2018","316.78","339.89","347.19","312.96","41.58M","-8.41%"
"08/05/2018","345.87","342.87","357.31","341.74","30.73M","0.81%"
"07/29/2018","343.09","351.93","352.03","328.00","56.12M","-3.41%"
"07/22/2018","355.21","359.15","367.40","351.65","48.82M","-1.62%"
"07/15/2018","361.05","398.98","403.36","344.00","135.11M","-8.78%"
"07/08/2018","395.80","415.95","419.77","395.08","58.71M","-3.05%"
"07/01/2018","408.25","385.45","408.65","380.00","30.50M","4.30%"
"06/24/2018","391.43","404.69","411.59","378.75","75.70M","-4.78%"
"06/17/2018","411.09","387.72","423.21","386.50","68.84M","4.88%"
"06/10/2018","391.98","361.88","398.86","360.91","55.13M","8.71%"
"06/03/2018","360.57","362.68","369.83","355.51","37.26M","0.18%"
"05/27/2018","359.93","351.50","359.99","346.71","29.44M","2.46%"
"05/20/2018","351.29","327.11","354.36","325.45","45.25M","8.36%"
"05/13/2018","324.18","327.25","330.50","322.43","21.02M","-0.70%"
"05/06/2018","326.46","321.99","332.05","319.34","27.38M","1.99%"
"04/29/2018","320.09","311.07","320.98","305.73","32.17M","2.67%"
"04/22/2018","311.76","329.15","331.22","292.61","54.12M","-4.88%"
"04/15/2018","327.77","315.99","338.82","304.00","82.99M","5.17%"
"04/08/2018","311.65","291.77","317.49","289.12","57.75M","7.89%"
"04/01/2018","288.85","291.94","299.16","271.22","61.11M","-2.20%"
"03/25/2018","295.35","309.36","322.90","275.90","62.18M","-1.86%"
"03/18/2018","300.94","315.80","319.50","300.36","38.77M","-5.50%"
"03/11/2018","318.45","333.56","333.98","313.28","56.74M","-3.92%"
"03/04/2018","331.44","302.85","331.44","297.60","80.48M","10.09%"
"02/25/2018","301.05","288.75","301.18","283.23","52.62M","5.29%"
"02/18/2018","285.93","277.74","286.64","274.45","33.33M","2.66%"
"02/11/2018","278.52","252.14","281.96","249.00","45.43M","11.64%"
"02/04/2018","249.47","262.00","272.45","236.11","59.69M","-6.72%"
"01/28/2018","267.43","274.20","286.81","262.71","60.50M","-2.61%"
"01/21/2018","274.60","222.00","274.60","221.20","89.12M","24.56%"
"01/14/2018","220.46","224.24","226.07","216.32","41.41M","-0.35%"
"01/07/2018","221.23","210.02","222.55","206.91","33.52M","5.35%"
"12/31/2017","209.99","196.10","210.02","195.42","32.62M","9.39%"
"12/24/2017","191.96","189.78","194.49","185.22","22.34M","1.06%"
"12/17/2017","189.94","191.20","191.65","185.26","27.20M","-0.09%"
"12/10/2017","190.12","187.85","192.64","184.82","29.35M","0.84%"
"12/03/2017","188.54","189.36","189.72","178.38","29.99M","0.92%"
"11/26/2017","186.82","195.56","199.68","184.32","37.24M","-4.56%"
