"Date","Price","Open","High","Low","Vol.","Change %"
"06/26/2016","114.19","111.57","115.18","108.23","122.36M","1.88%"
"06/19/2016","112.08","113.77","115.21","111.00","111.62M","-0.83%"
"06/12/2016","113.02","115.00","115.48","112.56","113.04M","-3.09%"
"06/05/2016","116.62","118.62","119.43","116.26","76.72M","-1.56%"
"05/29/2016","118.47","119.46","120.10","117.82","65.94M","-0.76%"
"05/22/2016","119.38","117.42","119.85","115.94","92.64M","1.73%"
"05/15/2016","117.35","119.38","119.61","115.88","113.71M","-2.05%"
"05/08/2016","119.81","119.54","121.08","114.80","106.56M","0.27%"
"05/01/2016","119.49","117.83","119.64","116.57","124.11M","1.62%"
"04/24/2016","117.58","109.87","120.79","106.31","220.00M","6.35%"
"04/17/2016","110.56","109.74","114.04","109.01","131.74M","0.84%"
"04/10/2016","109.64","110.70","112.65","106.52","203.63M","-0.89%"
"04/03/2016","110.63","114.07","114.89","109.90","161.48M","-4.68%"
"03/27/2016","116.06","113.32","116.99","112.95","130.38M","2.66%"
"03/20/2016","113.05","111.66","113.19","111.03","73.85M","1.44%"
"03/13/2016","111.45","109.28","112.69","108.77","120.11M","1.86%"
"03/06/2016","109.41","108.07","109.42","104.40","123.20M","0.94%"
"02/28/2016","108.39","107.60","110.55","106.75","131.56M","0.44%"
"02/21/2016","107.92","105.49","109.45","102.74","152.03M","3.20%"
"02/14/2016","104.57","103.80","106.00","100.24","151.76M","2.51%"
"02/07/2016","102.01","100.41","105.11","96.82","258.97M","-1.98%"
"01/31/2016","104.07","112.27","117.59","103.18","278.62M","-7.25%"
"01/24/2016","112.21","98.72","112.84","94.23","288.27M","14.57%"
"01/17/2016","97.94","96.53","98.07","89.37","151.06M","3.13%"
"01/10/2016","94.97","97.91","100.58","92.45","186.53M","-2.42%"
"01/03/2016","97.33","101.95","103.77","97.03","166.84M","-7.00%"
"12/27/2015","104.66","105.02","107.74","104.53","61.76M","-0.34%"
"12/20/2015","105.02","104.91","106.11","103.60","56.85M","0.94%"
"12/13/2015","104.04","102.28","107.75","101.46","126.93M","1.88%"
"12/06/2015","102.12","106.48","106.91","101.91","103.28M","-3.82%"
"11/29/2015","106.18","105.84","107.92","103.35","112.06M","0.69%"
"11/22/2015","105.45","107.19","107.47","104.39","64.54M","-1.74%"
"11/15/2015","107.32","103.32","107.88","100.47","147.60M","3.24%"
"11/08/2015","103.95","107.00","109.87","103.83","127.68M","-2.93%"
"11/01/2015","107.09","102.46","110.65","101.18","187.03M","5.02%"
"10/25/2015","101.97","102.20","105.12","101.55","127.64M","-0.22%"
"10/18/2015","102.19","97.18","102.85","96.47","145.82M","4.77%"
"10/11/2015","97.54","93.32","97.59","92.67","110.15M","4.61%"
"10/04/2015","93.24","92.94","94.27","90.47","121.21M","1.27%"
"09/27/2015","92.07","92.08","92.29","85.72","186.82M","-0.75%"
"09/20/2015","92.77","94.62","96.49","91.92","145.45M","-1.73%"
"09/13/2015","94.40","92.31","95.51","91.60","145.45M","2.55%"
"09/06/2015","92.05","89.69","92.08","88.83","107.19M","4.29%"
"08/30/2015","88.26","90.60","91.05","86.50","150.52M","-3.02%"
"08/23/2015","91.01","77.03","91.48","72.00","256.50M","5.75%"
"08/16/2015","86.06","94.42","96.10","85.61","171.22M","-8.85%"
"08/09/2015","94.42","95.68","95.90","91.19","104.62M","0.13%"
"08/02/2015","94.30","93.53","98.74","92.80","144.76M","0.31%"
"07/26/2015","94.01","96.58","97.28","91.80","271.19M","-3.03%"
"07/19/2015","96.95","95.85","99.24","94.81","185.48M","2.08%"
"07/12/2015","94.97","88.66","95.39","88.42","163.30M","7.98%"
"07/05/2015","87.95","86.49","88.22","85.23","128.65M","0.77%"
"06/28/2015","87.28","86.61","87.95","85.57","101.36M","-0.83%"
"06/21/2015","88.01","83.41","89.40","83.31","186.94M","6.67%"
"06/14/2015","82.51","80.55","83.19","80.07","100.98M","1.20%"
"06/07/2015","81.53","81.82","82.90","79.32","85.02M","-0.74%"
"05/31/2015","82.14","79.30","82.95","78.66","105.82M","3.73%"
"05/24/2015","79.19","80.43","81.07","78.88","58.60M","-1.68%"
"05/17/2015","80.54","80.33","81.69","79.46","95.60M","0.15%"
"05/10/2015","80.42","78.48","81.84","76.79","138.18M","2.43%"
"05/03/2015","78.51","79.33","79.69","77.05","105.36M","-0.61%"
"04/26/2015","78.99","81.87","82.93","78.11","128.79M","-3.12%"
"04/19/2015","81.53","81.54","85.59","81.24","204.91M","0.93%"
"04/12/2015","80.78","81.93","83.94","80.37","106.89M","-1.54%"
"04/05/2015","82.04","80.80","83.42","80.80","83.95M","0.59%"
"03/29/2015","81.56","83.81","84.34","80.87","85.98M","-2.09%"
"03/22/2015","83.30","83.92","86.07","82.14","148.54M","-0.60%"
"03/15/2015","83.80","77.96","84.60","77.36","164.95M","7.37%"
"03/08/2015","78.05","79.68","79.91","77.26","96.86M","-2.44%"
"03/01/2015","80.00","79.00","81.99","78.52","120.74M","1.30%"
"02/22/2015","78.97","79.96","81.37","78.10","130.48M","-1.15%"
"02/15/2015","79.89","75.30","80.34","75.08","130.46M","5.48%"
"02/08/2015","75.74","74.05","76.87","73.45","88.74M","1.71%"
"02/01/2015","74.47","76.11","76.35","73.75","125.46M","-1.90%"
"01/25/2015","75.91","77.98","78.47","74.21","196.62M","-2.47%"
"01/18/2015","77.83","75.72","78.19","74.82","84.18M","3.52%"
"01/11/2015","75.18","77.84","78.08","73.54","126.21M","-3.29%"
"01/04/2015","77.74","77.98","79.25","75.36","121.01M","-0.91%"
"12/28/2014","78.45","80.49","80.96","77.70","66.72M","-2.88%"
"12/21/2014","80.78","80.08","82.17","80.00","69.59M","1.13%"
"12/14/2014","79.88","78.46","80.00","74.59","167.71M","2.63%"
"12/07/2014","77.83","76.18","78.88","74.78","144.89M","1.93%"
"11/30/2014","76.36","77.26","77.31","74.40","103.95M","-1.72%"
"11/23/2014","77.70","73.54","78.27","73.35","103.07M","5.36%"
"11/16/2014","73.75","74.88","75.66","72.51","117.05M","-1.51%"
"11/09/2014","74.88","75.36","75.48","73.54","112.77M","-0.95%"
"11/02/2014","75.60","75.47","76.80","73.65","158.12M","0.81%"
"10/26/2014","74.99","80.74","81.16","72.90","338.31M","-7.04%"
"10/19/2014","80.67","75.60","80.82","75.38","176.12M","6.21%"
"10/12/2014","75.95","73.23","76.00","70.32","285.64M","4.17%"
"10/05/2014","72.91","77.19","77.95","72.76","168.66M","-5.85%"
"09/28/2014","77.44","78.12","79.71","75.64","184.85M","-1.71%"
"09/21/2014","78.79","77.00","78.94","75.95","165.86M","1.13%"
"09/14/2014","77.91","77.15","78.30","73.07","215.82M","0.55%"
"09/07/2014","77.48","77.26","78.36","76.20","145.97M","0.28%"
"08/31/2014","77.26","75.01","77.48","74.82","123.52M","3.26%"
"08/24/2014","74.82","74.94","75.99","73.73","128.24M","0.34%"
"08/17/2014","74.57","74.00","75.58","73.57","114.57M","1.28%"
"08/10/2014","73.63","73.46","74.65","72.22","142.39M","0.78%"
"08/03/2014","73.06","72.36","74.00","71.79","162.09M","0.97%"
"07/27/2014","72.36","75.17","75.50","71.55","207.43M","-3.76%"
"07/20/2014","75.19","68.81","76.74","68.50","338.46M","9.89%"
"07/13/2014","68.42","67.13","68.46","66.04","193.07M","3.14%"
"07/06/2014","66.34","66.30","66.59","62.21","232.74M","0.08%"
"06/29/2014","66.29","67.46","68.44","65.76","127.54M","-1.94%"
"06/22/2014","67.60","64.32","68.00","64.22","230.38M","4.81%"
"06/15/2014","64.50","64.16","65.75","63.35","175.04M","0.00%"
"06/08/2014","64.50","62.40","66.47","61.79","236.35M","3.20%"
"06/01/2014","62.50","63.23","64.36","62.05","194.52M","-1.26%"
"05/25/2014","63.30","61.62","64.30","61.57","191.46M","3.18%"
"05/18/2014","61.35","57.89","61.48","57.57","248.45M","5.74%"
"05/11/2014","58.02","57.98","60.89","57.31","249.28M","1.36%"
"05/04/2014","57.24","59.67","61.35","56.26","294.38M","-5.33%"
"04/27/2014","60.46","58.05","62.28","54.66","396.03M","4.77%"
"04/20/2014","57.71","59.46","63.65","57.57","448.83M","-2.09%"
"04/13/2014","58.94","60.09","60.58","55.88","347.76M","0.70%"
"04/06/2014","58.53","55.90","63.18","55.44","493.98M","3.14%"
"03/30/2014","56.75","60.78","63.91","56.32","387.90M","-5.43%"
"03/23/2014","60.01","67.19","67.36","57.98","431.87M","-10.75%"
"03/16/2014","67.24","68.18","69.60","66.18","241.48M","-0.71%"
"03/09/2014","67.72","70.77","72.59","67.46","271.28M","-2.98%"
"03/02/2014","69.80","66.96","71.97","66.51","258.83M","1.96%"
"02/23/2014","68.46","68.74","71.44","67.38","293.14M","-0.19%"
"02/16/2014","68.59","66.94","70.11","65.73","310.16M","2.24%"
"02/09/2014","67.09","64.30","67.58","63.35","235.69M","4.31%"
"02/02/2014","64.32","63.03","64.57","60.70","277.19M","2.80%"
"01/26/2014","62.57","54.73","63.37","51.85","458.97M","14.91%"
"01/19/2014","54.45","56.60","59.31","54.40","213.77M","-3.29%"
"01/12/2014","56.30","57.91","58.57","55.38","209.91M","-2.83%"
"01/05/2014","57.94","54.42","58.96","54.05","337.98M","6.20%"
"12/29/2013","54.56","54.93","55.65","53.43","193.00M","-1.59%"
"12/22/2013","55.44","55.50","58.58","55.25","260.48M","0.58%"
"12/15/2013","55.12","53.25","55.89","52.91","569.52M","3.38%"
"12/08/2013","53.32","48.09","53.50","47.74","345.67M","11.22%"
"12/01/2013","47.94","46.90","49.39","46.26","230.54M","1.98%"
"11/24/2013","47.01","46.36","47.21","43.55","232.53M","1.69%"
"11/17/2013","46.23","48.47","48.84","45.72","290.88M","-5.67%"
"11/10/2013","49.01","47.04","49.57","45.73","345.92M","3.11%"
"11/03/2013","47.53","49.37","50.45","47.25","392.95M","-4.46%"
"10/27/2013","49.75","51.54","52.09","46.50","646.53M","-4.23%"
"10/20/2013","51.95","54.68","54.81","51.13","290.51M","-4.19%"
"10/13/2013","54.22","48.31","54.83","47.91","374.41M","10.41%"
"10/06/2013","49.11","50.73","51.29","45.26","498.78M","-3.78%"
"09/29/2013","51.04","50.14","51.60","49.06","417.54M","-0.39%"
"09/22/2013","51.24","47.28","51.28","46.29","479.55M","7.90%"
"09/15/2013","47.49","44.85","47.60","42.43","421.54M","7.18%"
"09/08/2013","44.31","44.36","45.62","43.11","323.50M","0.82%"
"09/01/2013","43.95","41.84","44.61","41.44","258.93M","6.44%"
"08/25/2013","41.29","40.90","42.26","39.42","350.81M","1.82%"
"08/18/2013","40.55","37.43","40.63","37.14","270.10M","9.36%"
"08/11/2013","37.08","38.20","38.50","36.02","247.33M","-3.69%"
"08/04/2013","38.50","38.43","39.32","37.70","297.72M","1.18%"
"07/28/2013","38.05","34.07","38.49","34.01","632.42M","11.88%"
"07/21/2013","34.01","25.99","34.88","25.72","640.35M","31.41%"
"07/14/2013","25.88","25.93","26.78","25.60","147.92M","-0.12%"
"07/07/2013","25.91","24.47","26.00","24.42","127.50M","6.32%"
"06/30/2013","24.37","24.97","25.06","24.15","69.61M","-2.05%"
"06/23/2013","24.88","23.95","24.98","23.38","226.71M","1.43%"
"06/16/2013","24.53","23.91","25.19","23.65","190.76M","3.81%"
"06/09/2013","23.63","24.06","24.60","23.26","176.59M","1.46%"
"06/02/2013","23.29","24.27","24.32","22.67","194.32M","-4.35%"
"05/26/2013","24.35","24.54","24.95","23.26","210.98M","0.16%"
"05/19/2013","24.31","26.18","26.19","24.08","210.40M","-7.39%"
"05/12/2013","26.25","26.60","27.32","25.90","149.27M","-1.61%"
"05/05/2013","26.68","28.33","28.46","26.57","184.16M","-5.76%"
"04/28/2013","28.31","27.16","29.07","26.86","292.78M","5.44%"
"04/21/2013","26.85","25.81","27.62","25.70","120.78M","4.35%"
"04/14/2013","25.73","27.16","27.48","25.15","143.55M","-6.09%"
"04/07/2013","27.40","27.19","28.10","26.42","156.58M","0.04%"
"03/31/2013","27.39","25.63","27.80","25.28","252.18M","7.08%"
"03/24/2013","25.58","25.75","26.28","24.72","147.04M","-0.58%"
"03/17/2013","25.73","26.37","26.90","25.56","138.71M","-3.42%"
"03/10/2013","26.64","28.01","28.64","26.56","162.07M","-4.72%"
"03/03/2013","27.96","27.76","28.68","27.21","225.29M","0.65%"
"02/24/2013","27.78","27.16","28.12","26.34","247.68M","2.40%"
"02/17/2013","27.13","28.23","29.08","26.82","177.51M","-4.20%"
"02/10/2013","28.32","28.61","28.75","27.10","249.75M","-0.81%"
"02/03/2013","28.55","29.06","29.29","28.01","250.93M","-3.97%"
"01/27/2013","29.73","31.88","32.51","28.74","496.94M","-5.74%"
"01/20/2013","31.54","29.75","31.93","29.74","202.35M","6.34%"
"01/13/2013","29.66","32.08","32.21","29.27","437.35M","-6.49%"
"01/06/2013","31.72","28.69","31.96","28.65","419.35M","10.29%"
"12/30/2012","28.76","26.20","28.93","26.11","266.08M","11.00%"
"12/23/2012","25.91","26.50","27.18","25.15","161.46M","-1.33%"
"12/16/2012","26.26","26.77","28.22","26.12","269.78M","-2.05%"
"12/09/2012","26.81","27.17","28.75","26.76","347.09M","-2.44%"
"12/02/2012","27.48","28.00","28.88","26.68","353.17M","-1.86%"
"11/25/2012","28.00","24.93","28.00","24.81","474.64M","16.67%"
"11/18/2012","24.00","23.95","24.68","22.70","251.06M","1.87%"
"11/11/2012","23.56","19.15","23.93","18.87","554.91M","22.64%"
"11/04/2012","19.21","21.10","21.48","19.13","170.82M","-9.30%"
"10/28/2012","21.18","20.82","21.69","20.73","175.44M","-3.46%"
"10/21/2012","21.94","19.20","24.25","19.05","489.18M","15.47%"
"10/14/2012","19.00","19.68","20.48","18.80","173.09M","-2.66%"
"10/07/2012","19.52","20.40","20.75","19.45","139.35M","-6.65%"
"09/30/2012","20.91","22.08","22.59","20.88","200.03M","-3.46%"
"09/23/2012","21.66","21.78","21.98","19.80","259.37M","-5.25%"
"09/16/2012","22.86","22.67","23.37","21.37","274.68M","3.91%"
"09/09/2012","22.00","19.06","22.08","18.55","334.75M","15.91%"
"09/02/2012","18.98","18.08","19.42","17.55","189.84M","5.09%"
"08/26/2012","18.06","19.49","19.53","18.03","151.67M","-6.96%"
"08/19/2012","19.41","19.05","20.13","18.75","284.15M","1.89%"
"08/12/2012","19.05","22.15","22.45","19.00","398.99M","-12.65%"
"08/05/2012","21.81","21.39","22.45","20.22","135.51M","3.41%"
"07/29/2012","21.09","24.00","24.04","19.82","267.09M","-11.01%"
"07/22/2012","23.70","28.12","29.49","22.28","228.86M","-17.59%"
"07/15/2012","28.76","30.50","30.50","27.15","97.51M","-6.38%"
"07/08/2012","30.72","32.10","32.88","30.55","64.51M","-3.18%"
"07/01/2012","31.73","31.25","31.90","30.55","43.88M","2.06%"
"06/24/2012","31.09","32.86","33.44","30.76","115.05M","-5.93%"
"06/17/2012","33.05","29.95","33.45","29.41","186.10M","10.13%"
"06/10/2012","30.01","27.18","30.10","26.84","121.58M","10.74%"
"06/03/2012","27.10","27.20","27.76","25.52","203.39M","-2.24%"
"05/27/2012","27.72","31.48","31.69","26.83","288.82M","-13.13%"
"05/20/2012","31.91","36.53","36.66","30.94","431.55M","-16.53%"
