"Date","Price","Open","High","Low","Vol.","Change %"
"09/07/2014","16.56","17.23","17.29","16.32","351.16M","-4.39%"
"08/31/2014","17.32","17.00","17.47","16.86","208.08M","2.18%"
"08/24/2014","16.95","16.66","17.33","16.64","255.44M","2.23%"
"08/17/2014","16.58","16.77","16.89","16.54","204.05M","-0.60%"
"08/10/2014","16.68","15.92","16.75","15.84","333.05M","5.30%"
"08/03/2014","15.84","15.44","15.87","15.43","300.16M","3.19%"
"07/27/2014","15.35","16.21","16.24","15.23","508.59M","-5.25%"
"07/20/2014","16.20","17.91","18.24","15.74","656.09M","-9.65%"
"07/13/2014","17.93","17.35","17.98","17.27","406.95M","3.58%"
"07/06/2014","17.31","16.88","17.35","16.07","410.95M","2.61%"
"06/29/2014","16.87","16.25","16.91","16.11","209.53M","3.94%"
"06/22/2014","16.23","16.17","16.49","16.07","253.70M","0.12%"
"06/15/2014","16.21","16.24","16.95","16.02","463.33M","-0.61%"
"06/08/2014","16.31","16.58","17.04","16.18","367.28M","-1.03%"
"06/01/2014","16.48","15.63","16.54","15.19","394.94M","5.44%"
"05/25/2014","15.63","15.72","15.74","15.37","284.35M","0.13%"
"05/18/2014","15.61","14.79","15.62","14.69","308.49M","4.91%"
"05/11/2014","14.88","14.71","15.28","14.52","370.22M","1.85%"
"05/04/2014","14.61","15.32","15.51","14.22","442.63M","-5.13%"
"04/27/2014","15.40","15.20","15.66","14.40","668.10M","1.38%"
"04/20/2014","15.19","16.20","16.88","15.14","716.00M","-6.52%"
"04/13/2014","16.25","15.88","16.43","15.28","365.58M","4.23%"
"04/06/2014","15.59","16.05","16.61","15.47","642.94M","-3.47%"
"03/30/2014","16.15","17.12","17.41","15.78","626.20M","-4.49%"
"03/23/2014","16.91","18.00","18.07","16.54","464.26M","-6.21%"
"03/16/2014","18.03","18.79","18.95","17.92","308.27M","-3.53%"
"03/09/2014","18.69","18.63","19.16","18.18","356.14M","0.48%"
"03/02/2014","18.60","17.94","18.77","17.72","291.63M","2.71%"
"02/23/2014","18.11","17.26","18.29","17.16","360.15M","4.44%"
"02/16/2014","17.34","17.76","17.79","17.22","337.69M","-2.97%"
"02/09/2014","17.87","18.08","18.25","17.32","419.63M","-1.00%"
"02/02/2014","18.05","17.95","18.09","16.89","544.78M","0.67%"
"01/26/2014","17.93","19.52","20.31","17.89","746.55M","-7.48%"
"01/19/2014","19.38","20.15","20.40","19.36","254.64M","-3.00%"
"01/12/2014","19.98","19.90","20.17","19.42","299.54M","0.50%"
"01/05/2014","19.88","19.79","20.34","19.42","243.83M","0.30%"
"12/29/2013","19.82","19.97","20.14","19.62","176.77M","-0.40%"
"12/22/2013","19.90","20.18","20.28","19.81","158.02M","-1.04%"
"12/15/2013","20.11","19.25","20.24","19.16","311.38M","4.69%"
"12/08/2013","19.21","19.41","19.47","18.98","262.13M","-0.72%"
"12/01/2013","19.35","19.95","19.95","19.07","293.53M","-1.68%"
"11/24/2013","19.68","18.69","19.70","18.66","207.58M","5.69%"
"11/17/2013","18.62","18.51","18.73","18.02","227.02M","0.87%"
"11/10/2013","18.46","17.53","18.64","17.28","320.87M","5.37%"
"11/03/2013","17.52","18.01","18.14","17.09","262.86M","-2.40%"
"10/27/2013","17.95","18.00","18.30","17.80","322.61M","-1.21%"
"10/20/2013","18.17","16.49","18.42","16.19","544.35M","10.46%"
"10/13/2013","16.45","15.46","16.59","15.26","299.99M","5.86%"
"10/06/2013","15.54","15.76","15.77","14.83","264.61M","-2.57%"
"09/29/2013","15.95","15.67","16.15","15.55","214.88M","0.95%"
"09/22/2013","15.80","15.70","15.97","15.44","191.57M","-0.13%"
"09/15/2013","15.82","14.99","16.03","14.76","294.39M","6.17%"
"09/08/2013","14.90","14.86","15.10","14.81","162.60M","0.74%"
"09/01/2013","14.79","14.24","14.94","14.21","189.02M","5.27%"
"08/25/2013","14.05","14.52","14.55","13.97","175.06M","-3.10%"
"08/18/2013","14.50","14.26","14.57","14.17","185.46M","1.83%"
"08/11/2013","14.24","14.79","14.95","14.22","199.19M","-4.17%"
"08/04/2013","14.86","15.17","15.18","14.63","206.86M","-2.30%"
"07/28/2013","15.21","15.55","15.65","14.95","272.77M","-2.50%"
"07/21/2013","15.60","15.46","15.68","14.78","416.57M","2.23%"
"07/14/2013","15.26","15.36","15.47","15.09","259.51M","-0.78%"
"07/07/2013","15.38","14.32","15.38","14.31","323.67M","7.63%"
"06/30/2013","14.29","13.95","14.33","13.86","189.90M","2.95%"
"06/23/2013","13.88","13.56","14.01","13.25","301.26M","1.54%"
"06/16/2013","13.67","13.82","14.17","13.49","300.99M","-0.22%"
"06/09/2013","13.70","13.83","14.12","13.51","264.58M","-1.01%"
"06/02/2013","13.84","13.45","14.01","13.15","305.12M","2.82%"
"05/26/2013","13.46","13.32","13.60","13.24","208.36M","2.83%"
"05/19/2013","13.09","13.45","13.59","12.92","219.75M","-2.97%"
"05/12/2013","13.49","13.14","13.50","13.10","234.88M","2.35%"
"05/05/2013","13.18","12.90","13.18","12.65","281.52M","2.17%"
"04/28/2013","12.90","12.74","12.96","12.29","464.27M","1.26%"
"04/21/2013","12.74","12.97","13.79","12.64","528.03M","-2.15%"
"04/14/2013","13.02","13.55","13.76","12.83","286.81M","-4.55%"
"04/07/2013","13.64","12.80","13.66","12.78","254.76M","6.81%"
"03/31/2013","12.77","13.35","13.37","12.68","241.90M","-4.13%"
"03/24/2013","13.32","12.93","13.37","12.72","205.70M","3.34%"
"03/17/2013","12.89","12.96","13.07","12.60","302.66M","-1.53%"
"03/10/2013","13.09","13.67","13.87","13.00","342.60M","-4.52%"
"03/03/2013","13.71","13.27","13.83","13.21","260.35M","3.16%"
"02/24/2013","13.29","13.35","13.43","12.79","298.34M","0.15%"
"02/17/2013","13.27","13.30","13.71","13.08","263.02M","0.15%"
"02/10/2013","13.25","13.16","13.53","12.83","381.87M","1.15%"
"02/03/2013","13.10","13.14","13.40","12.76","367.33M","-1.13%"
"01/27/2013","13.25","14.19","14.22","12.92","809.42M","-6.69%"
"01/20/2013","14.20","13.58","14.24","13.33","260.90M","4.34%"
"01/13/2013","13.61","13.40","13.72","13.38","269.95M","1.57%"
"01/06/2013","13.40","13.15","13.49","13.12","309.40M","3.40%"
"12/30/2012","12.96","12.19","13.04","12.14","226.36M","5.71%"
"12/23/2012","12.26","12.87","12.97","12.14","212.88M","-4.59%"
"12/16/2012","12.85","12.49","13.16","12.46","336.61M","3.13%"
"12/09/2012","12.46","12.65","12.74","12.33","306.18M","-1.58%"
"12/02/2012","12.66","12.63","12.78","12.43","293.79M","0.48%"
"11/25/2012","12.60","12.02","12.63","11.90","381.69M","5.09%"
"11/18/2012","11.99","11.42","12.00","11.37","222.04M","6.48%"
"11/11/2012","11.26","11.33","11.46","10.91","311.04M","-0.53%"
"11/04/2012","11.32","11.60","11.89","11.23","284.40M","-2.58%"
"10/28/2012","11.62","11.82","11.94","11.53","241.57M","-2.43%"
"10/21/2012","11.91","11.94","11.95","11.15","614.40M","-0.75%"
"10/14/2012","12.00","12.14","12.55","11.93","363.40M","-0.99%"
"10/07/2012","12.12","12.88","12.99","12.09","297.23M","-6.26%"
"09/30/2012","12.93","12.77","13.10","12.45","260.83M","1.65%"
"09/23/2012","12.72","12.76","12.95","12.41","317.83M","-1.17%"
"09/16/2012","12.87","13.06","13.14","12.84","322.68M","-1.45%"
"09/09/2012","13.06","12.95","13.21","12.68","291.23M","0.77%"
"09/02/2012","12.96","12.41","12.97","12.23","340.04M","4.43%"
"08/26/2012","12.41","12.29","12.50","12.15","288.92M","0.98%"
"08/19/2012","12.29","12.07","12.34","11.91","261.79M","1.91%"
"08/12/2012","12.06","11.61","12.17","11.55","308.28M","3.61%"
"08/05/2012","11.64","11.78","11.90","11.57","176.75M","-0.94%"
"07/29/2012","11.75","11.85","12.04","11.43","312.20M","-1.01%"
"07/22/2012","11.87","11.24","11.92","10.75","648.70M","4.03%"
"07/15/2012","11.41","10.83","11.47","10.70","314.22M","4.49%"
"07/08/2012","10.92","11.25","11.36","10.63","249.59M","-2.93%"
"07/01/2012","11.25","11.46","11.53","11.21","191.07M","-1.49%"
"06/24/2012","11.42","11.02","11.42","10.90","310.96M","2.79%"
"06/17/2012","11.11","10.86","11.30","10.84","271.30M","1.74%"
"06/10/2012","10.92","10.87","11.04","10.63","315.16M","0.00%"
"06/03/2012","10.92","10.37","11.07","10.32","338.92M","4.90%"
"05/27/2012","10.41","10.71","10.83","10.36","313.60M","-2.16%"
"05/20/2012","10.64","10.70","11.00","10.56","337.41M","-0.47%"
"05/13/2012","10.69","11.28","11.53","10.64","476.34M","-6.06%"
"05/06/2012","11.38","11.12","11.53","10.91","407.89M","1.61%"
"04/29/2012","11.20","11.20","11.69","11.15","595.27M","-1.23%"
"04/22/2012","11.34","9.45","11.43","9.28","863.36M","19.37%"
"04/15/2012","9.50","9.45","9.73","9.18","362.47M","0.85%"
"04/08/2012","9.42","9.60","9.71","9.28","387.83M","-3.09%"
"04/01/2012","9.72","9.90","10.12","9.62","402.18M","-4.05%"
"03/25/2012","10.13","9.82","10.49","9.78","672.40M","3.90%"
"03/18/2012","9.75","9.17","9.81","9.14","540.22M","5.41%"
"03/11/2012","9.25","9.21","9.28","9.02","395.75M","0.33%"
"03/04/2012","9.22","8.95","9.42","8.90","479.69M","2.90%"
"02/26/2012","8.96","8.88","9.21","8.82","467.44M","0.00%"
"02/19/2012","8.96","9.13","9.24","8.85","427.44M","-1.75%"
"02/12/2012","9.12","9.36","9.68","8.76","867.88M","-1.72%"
"02/05/2012","9.28","9.31","9.38","9.09","577.64M","-1.07%"
"01/29/2012","9.38","9.68","9.78","8.60","1.13B","-3.99%"
"01/22/2012","9.77","9.54","9.82","9.19","482.38M","2.30%"
"01/15/2012","9.55","9.01","9.80","8.93","516.66M","7.06%"
"01/08/2012","8.92","9.14","9.22","8.68","445.81M","-2.30%"
"01/01/2012","9.13","8.79","9.23","8.70","402.78M","5.55%"
"12/25/2011","8.65","8.89","8.93","8.35","382.08M","-2.37%"
"12/18/2011","8.86","9.10","9.18","8.62","507.96M","-2.21%"
"12/11/2011","9.06","9.50","9.56","8.51","783.86M","-6.11%"
"12/04/2011","9.65","9.94","9.95","9.42","541.51M","-1.53%"
"11/27/2011","9.80","9.58","9.98","9.37","727.19M","7.46%"
"11/20/2011","9.12","9.66","9.73","9.08","684.54M","-7.51%"
"11/13/2011","9.86","10.78","11.12","9.86","683.92M","-9.29%"
"11/06/2011","10.87","10.84","11.01","10.40","453.47M","0.46%"
"10/30/2011","10.82","10.79","10.94","10.37","627.73M","-0.46%"
"10/23/2011","10.87","11.80","12.02","9.83","1.28B","-7.41%"
"10/16/2011","11.74","12.21","12.34","11.46","504.15M","-4.86%"
"10/09/2011","12.34","11.31","12.34","11.21","548.62M","9.79%"
"10/02/2011","11.24","10.85","11.39","10.02","709.81M","3.98%"
"09/25/2011","10.81","11.37","11.79","10.76","880.17M","-3.31%"
"09/18/2011","11.18","11.86","12.20","10.95","724.35M","-6.52%"
"09/11/2011","11.96","10.44","12.02","10.43","668.70M","13.15%"
"09/04/2011","10.57","10.24","11.03","10.22","410.04M","0.67%"
"08/28/2011","10.50","10.14","10.88","10.13","547.10M","5.42%"
"08/21/2011","9.96","9.14","9.99","8.86","559.83M","11.28%"
"08/14/2011","8.95","10.10","10.26","8.88","590.31M","-11.56%"
"08/07/2011","10.12","9.82","10.25","9.50","854.22M","-0.10%"
"07/31/2011","10.13","11.25","11.37","9.74","743.82M","-8.98%"
"07/24/2011","11.13","10.77","11.36","10.52","733.85M","2.77%"
"07/17/2011","10.83","10.63","11.01","10.41","377.22M","1.79%"
"07/10/2011","10.64","10.84","10.88","10.46","404.68M","-2.47%"
"07/03/2011","10.91","10.44","10.92","10.44","260.97M","4.20%"
"06/26/2011","10.47","9.72","10.51","9.70","460.03M","8.72%"
"06/19/2011","9.63","9.30","9.76","9.28","367.69M","3.33%"
"06/12/2011","9.32","9.34","9.62","9.08","530.19M","-0.11%"
"06/05/2011","9.33","9.40","9.59","9.26","404.96M","-0.96%"
"05/29/2011","9.42","9.80","9.92","9.38","297.67M","-2.99%"
"05/22/2011","9.71","9.78","9.86","9.54","365.87M","-2.22%"
"05/15/2011","9.93","10.03","10.04","9.57","570.22M","-1.97%"
"05/08/2011","10.13","9.92","10.32","9.84","509.56M","2.53%"
"05/01/2011","9.88","9.83","10.17","9.77","613.20M","0.92%"
"04/24/2011","9.79","9.28","9.89","9.04","1.04B","5.38%"
"04/17/2011","9.29","8.92","9.30","8.77","293.69M","3.22%"
"04/10/2011","9.00","9.24","9.32","8.95","414.58M","-2.60%"
"04/03/2011","9.24","9.04","9.41","9.03","469.68M","2.55%"
"03/27/2011","9.01","8.59","9.16","8.46","513.27M","5.38%"
"03/20/2011","8.55","8.17","8.67","8.04","459.47M","5.69%"
"03/13/2011","8.09","8.33","8.41","8.03","561.99M","-3.69%"
"03/06/2011","8.40","8.60","8.60","8.20","557.49M","-2.10%"
"02/27/2011","8.58","8.70","8.79","8.42","537.71M","-3.16%"
"02/20/2011","8.86","9.18","9.24","8.72","399.66M","-4.94%"
"02/13/2011","9.32","9.46","9.57","9.26","404.02M","-1.48%"
"02/06/2011","9.46","8.81","9.47","8.74","624.10M","7.50%"
"01/30/2011","8.80","8.51","8.86","8.37","487.93M","2.80%"
"01/23/2011","8.56","8.90","9.25","8.35","970.54M","-3.49%"
"01/16/2011","8.87","9.43","9.58","8.84","406.42M","-6.04%"
"01/09/2011","9.44","9.25","9.45","9.13","318.11M","1.83%"
"01/02/2011","9.27","9.07","9.42","9.06","443.80M","3.00%"
"12/26/2010","9.00","9.10","9.23","8.98","255.27M","-1.42%"
"12/19/2010","9.13","8.96","9.28","8.90","395.77M","2.82%"
"12/12/2010","8.88","8.82","8.95","8.65","446.90M","1.14%"
"12/05/2010","8.78","8.78","9.07","8.67","452.04M","0.00%"
"11/28/2010","8.78","9.00","9.09","8.70","653.94M","-1.13%"
"11/21/2010","8.88","8.26","8.92","8.23","539.00M","7.77%"
"11/14/2010","8.24","8.26","8.27","7.84","628.93M","-0.48%"
"11/07/2010","8.28","8.54","8.67","8.25","560.14M","-3.04%"
"10/31/2010","8.54","8.22","8.63","8.08","565.01M","3.39%"
"10/24/2010","8.26","8.58","8.60","8.24","532.87M","-2.36%"
"10/17/2010","8.46","8.25","8.51","7.83","991.37M","2.79%"
"10/10/2010","8.23","7.74","8.24","7.57","591.65M","5.78%"
"10/03/2010","7.78","7.70","8.06","7.64","571.88M","1.17%"
"09/26/2010","7.69","8.01","8.09","7.61","770.73M","-4.35%"
"09/19/2010","8.04","7.43","8.04","7.37","765.58M","8.36%"
"09/12/2010","7.42","7.20","7.45","7.18","548.04M","4.21%"
"09/05/2010","7.12","6.88","7.13","6.82","394.62M","2.59%"
"08/29/2010","6.94","6.30","6.97","6.12","535.88M","9.64%"
"08/22/2010","6.33","6.39","6.46","6.11","487.27M","-0.94%"
"08/15/2010","6.39","6.18","6.54","6.15","534.60M","2.57%"
"08/08/2010","6.23","6.42","6.50","6.18","493.77M","-2.96%"
"08/01/2010","6.42","5.96","6.42","5.88","601.38M","9.00%"
"07/25/2010","5.89","5.91","5.94","5.73","753.48M","-0.84%"
"07/18/2010","5.94","5.92","6.06","5.29","1.49B","0.34%"
"07/11/2010","5.92","5.89","6.24","5.87","588.23M","1.02%"
"07/04/2010","5.86","5.53","5.87","5.45","420.12M","7.33%"
"06/27/2010","5.46","5.94","6.00","5.30","824.55M","-9.75%"
"06/20/2010","6.05","6.34","6.37","5.84","610.65M","-3.82%"
"06/13/2010","6.29","6.21","6.40","6.12","394.99M","2.28%"
"06/06/2010","6.15","6.29","6.33","5.79","714.63M","0.16%"
"05/30/2010","6.14","6.25","6.46","6.08","383.98M","-2.07%"
"05/23/2010","6.27","6.13","6.38","5.92","546.78M","2.12%"
"05/16/2010","6.14","6.41","6.56","5.88","678.57M","-4.51%"
"05/09/2010","6.43","6.49","6.85","6.34","599.57M","2.88%"
"05/02/2010","6.25","6.86","6.97","6.03","998.54M","-8.89%"
"04/25/2010","6.86","7.16","7.39","6.85","792.52M","-4.46%"
"04/18/2010","7.18","7.12","7.55","6.96","1.04B","0.98%"
"04/11/2010","7.11","7.00","7.36","6.96","687.33M","1.57%"
"04/04/2010","7.00","6.64","7.07","6.54","768.48M","6.22%"
"03/28/2010","6.59","6.77","6.91","6.56","484.40M","-2.37%"
"03/21/2010","6.75","6.51","6.85","6.36","741.77M","3.53%"
"03/14/2010","6.52","6.58","6.69","6.43","575.10M","-1.06%"
"03/07/2010","6.59","6.42","6.71","6.39","614.05M","2.17%"
"02/28/2010","6.45","5.94","6.47","5.88","922.45M","8.95%"
"02/21/2010","5.92","5.87","5.99","5.79","730.58M","0.68%"
"02/14/2010","5.88","6.00","6.03","5.74","696.22M","-1.67%"
"02/07/2010","5.98","5.97","6.05","5.80","835.64M","1.87%"
"01/31/2010","5.87","6.16","6.24","5.69","1.94B","-6.38%"
"01/24/2010","6.27","6.11","6.59","5.91","1.86B","3.29%"
"01/17/2010","6.07","6.31","6.46","6.04","790.71M","-4.56%"
"01/10/2010","6.36","6.63","6.64","6.29","1.08B","-4.79%"
"01/03/2010","6.68","6.81","6.83","6.44","890.04M","-0.74%"
"12/27/2009","6.73","6.99","7.13","6.73","572.34M","-2.75%"
"12/20/2009","6.92","6.52","6.99","6.51","648.34M","7.79%"
"12/13/2009","6.42","6.62","6.63","6.28","916.13M","-4.32%"
"12/06/2009","6.71","6.90","6.95","6.49","957.65M","-2.47%"
"11/29/2009","6.88","6.61","7.30","6.61","1.26B","4.40%"
"11/22/2009","6.59","6.55","6.72","6.49","473.93M","1.70%"
"11/15/2009","6.48","6.61","6.73","6.37","692.86M","-2.56%"
"11/08/2009","6.65","6.36","6.65","6.28","823.95M","5.39%"
"11/01/2009","6.31","5.93","6.35","5.81","1.01B","6.23%"
"10/25/2009","5.94","5.96","6.28","5.91","1.91B","0.34%"
"10/18/2009","5.92","4.77","5.98","4.58","1.93B","24.11%"
"10/11/2009","4.77","4.81","4.89","4.65","583.18M","-0.42%"
"10/04/2009","4.79","4.51","4.84","4.41","716.34M","6.68%"
"09/27/2009","4.49","4.55","4.71","4.48","562.58M","-0.88%"
"09/20/2009","4.53","4.48","4.72","4.42","550.04M","0.44%"
"09/13/2009","4.51","4.19","4.56","4.14","715.68M","6.62%"
"09/06/2009","4.23","3.99","4.25","3.94","536.96M","7.36%"
"08/30/2009","3.94","4.10","4.12","3.88","536.90M","-4.83%"
"08/23/2009","4.14","4.26","4.32","4.13","435.02M","-2.59%"
"08/16/2009","4.25","4.06","4.25","4.01","589.11M","1.67%"
"08/09/2009","4.18","4.25","4.33","4.12","514.54M","-2.11%"
"08/02/2009","4.27","4.33","4.41","4.15","608.99M","-0.47%"
"07/26/2009","4.29","4.31","4.36","4.13","794.12M","-0.69%"
"07/19/2009","4.32","4.31","4.72","4.28","1.15B","0.70%"
"07/12/2009","4.29","3.90","4.33","3.90","587.33M","10.57%"
"07/05/2009","3.88","3.92","3.94","3.77","694.77M","-2.27%"
"06/28/2009","3.97","4.19","4.25","3.93","569.14M","-5.25%"
"06/21/2009","4.19","4.12","4.21","3.81","787.61M","0.96%"
"06/14/2009","4.15","4.14","4.21","4.03","590.97M","-1.19%"
"06/07/2009","4.20","4.34","4.43","4.10","547.79M","-4.11%"
