,timestamp,open,high,low,close,volume,marketCap
85,2023-10-07,1645.03000000,1647.71000000,1630.03000000,1633.57000000,101241.57320000,101241.57320000
86,2023-10-06,1611.79000000,1662.00000000,1611.68000000,1645.03000000,220507.92860000,220507.92860000
87,2023-10-05,1646.58000000,1655.47000000,1606.73000000,1611.79000000,237378.74490000,237378.74490000
88,2023-10-04,1656.88000000,1657.66000000,1625.00000000,1646.58000000,222861.71670000,222861.71670000
89,2023-10-03,1662.41000000,1670.65000000,1643.00000000,1656.88000000,198287.11640000,198287.11640000
90,2023-10-02,1733.80000000,1744.00000000,1636.79000000,1662.40000000,378575.68980000,378575.68980000
91,2023-10-01,1670.89000000,1751.00000000,1668.00000000,1733.79000000,225611.58680000,225611.58680000
92,2023-09-30,1667.45000000,1694.32000000,1666.19000000,1670.89000000,136924.91410000,136924.91410000
93,2023-09-29,1653.00000000,1688.00000000,1648.37000000,1667.45000000,251975.67280000,251975.67280000
94,2023-09-28,1598.63000000,1668.21000000,1598.14000000,1652.99000000,331409.70150000,331409.70150000
95,2023-09-27,1594.02000000,1634.10000000,1583.50000000,1598.64000000,274404.43280000,274404.43280000
96,2023-09-26,1588.34000000,1599.78000000,1580.05000000,1594.01000000,125583.01610000,125583.01610000
97,2023-09-25,1580.71000000,1597.50000000,1563.01000000,1588.33000000,176706.92770000,176706.92770000
98,2023-09-24,1593.85000000,1601.12000000,1570.01000000,1580.71000000,137517.85330000,137517.85330000
99,2023-09-23,1593.07000000,1598.24000000,1587.45000000,1593.86000000,64537.13410000,64537.13410000
100,2023-09-22,1583.94000000,1602.68000000,1576.58000000,1593.08000000,124886.09100000,124886.09100000
101,2023-09-21,1622.27000000,1625.30000000,1567.77000000,1583.94000000,240627.54400000,240627.54400000
102,2023-09-20,1643.13000000,1649.34000000,1604.51000000,1622.26000000,232844.23470000,232844.23470000
103,2023-09-19,1636.66000000,1661.04000000,1626.32000000,1643.12000000,184282.42580000,184282.42580000
104,2023-09-18,1622.48000000,1669.50000000,1603.88000000,1636.66000000,279041.69780000,279041.69780000
105,2023-09-17,1634.40000000,1635.00000000,1612.00000000,1622.48000000,120227.41170000,120227.41170000
106,2023-09-16,1641.30000000,1653.17000000,1631.31000000,1634.40000000,99555.46710000,99555.46710000
107,2023-09-15,1626.48000000,1654.08000000,1611.42000000,1641.29000000,181340.02400000,181340.02400000
108,2023-09-14,1607.61000000,1644.29000000,1607.05000000,1626.47000000,275301.15050000,275301.15050000
109,2023-09-13,1592.97000000,1619.30000000,1581.88000000,1607.62000000,223409.28890000,223409.28890000
110,2023-09-12,1551.84000000,1626.00000000,1549.67000000,1592.97000000,329739.96850000,329739.96850000
111,2023-09-11,1617.42000000,1619.00000000,1531.01000000,1551.85000000,417424.81890000,417424.81890000
112,2023-09-10,1635.53000000,1635.70000000,1600.00000000,1617.42000000,207957.84280000,207957.84280000
113,2023-09-09,1636.43000000,1637.52000000,1629.74000000,1635.54000000,58519.62290000,58519.62290000
114,2023-09-08,1648.11000000,1658.93000000,1616.21000000,1636.44000000,221570.04580000,221570.04580000
115,2023-09-07,1633.15000000,1660.00000000,1623.40000000,1648.11000000,228558.27820000,228558.27820000
116,2023-09-06,1634.46000000,1670.00000000,1609.20000000,1633.15000000,219541.01930000,219541.01930000
117,2023-09-05,1630.52000000,1648.02000000,1609.69000000,1634.45000000,204365.49070000,204365.49070000
118,2023-09-04,1635.84000000,1644.82000000,1616.32000000,1630.51000000,168010.90560000,168010.90560000
119,2023-09-03,1637.02000000,1647.50000000,1625.14000000,1635.84000000,116767.28620000,116767.28620000
120,2023-09-02,1629.13000000,1645.00000000,1628.03000000,1637.03000000,102145.94760000,102145.94760000
121,2023-09-01,1645.77000000,1654.53000000,1602.33000000,1629.12000000,302406.16860000,302406.16860000
122,2023-08-31,1705.23000000,1729.00000000,1630.00000000,1645.76000000,330518.26680000,330518.26680000
123,2023-08-30,1729.41000000,1730.93000000,1694.34000000,1705.23000000,202841.44020000,202841.44020000
124,2023-08-29,1653.08000000,1745.84000000,1640.00000000,1729.42000000,494371.08230000,494371.08230000
125,2023-08-28,1658.33000000,1664.34000000,1621.75000000,1653.08000000,214351.01430000,214351.01430000
126,2023-08-27,1647.03000000,1660.24000000,1646.32000000,1658.33000000,87789.91960000,87789.91960000
127,2023-08-26,1653.79000000,1655.59000000,1644.00000000,1647.04000000,79175.42500000,79175.42500000
128,2023-08-25,1661.16000000,1677.22000000,1635.51000000,1653.80000000,236261.68980000,236261.68980000
129,2023-08-24,1679.61000000,1683.37000000,1635.28000000,1661.16000000,231539.78050000,231539.78050000
130,2023-08-23,1635.00000000,1702.11000000,1629.05000000,1679.61000000,374761.10880000,374761.10880000
131,2023-08-22,1667.56000000,1669.38000000,1580.00000000,1634.99000000,402012.04500000,402012.04500000
132,2023-08-21,1685.23000000,1688.59000000,1649.40000000,1667.55000000,250835.15180000,250835.15180000
133,2023-08-20,1669.68000000,1694.75000000,1662.03000000,1685.24000000,195623.52630000,195623.52630000
134,2023-08-19,1661.60000000,1696.72000000,1654.31000000,1669.67000000,231919.04850000,231919.04850000
135,2023-08-18,1681.49000000,1699.40000000,1641.02000000,1661.59000000,538083.10180000,538083.10180000
136,2023-08-17,1807.81000000,1809.99000000,1550.00000000,1681.49000000,812138.21590000,812138.21590000
137,2023-08-16,1828.98000000,1831.52000000,1798.17000000,1807.81000000,205430.73680000,205430.73680000
138,2023-08-15,1845.50000000,1847.36000000,1814.00000000,1828.98000000,186081.69890000,186081.69890000
139,2023-08-14,1840.73000000,1856.50000000,1835.00000000,1845.50000000,150196.12030000,150196.12030000
140,2023-08-13,1849.94000000,1862.00000000,1834.51000000,1840.73000000,120674.13640000,120674.13640000
141,2023-08-12,1848.84000000,1854.01000000,1846.08000000,1849.93000000,63292.64760000,63292.64760000
142,2023-08-11,1852.47000000,1857.26000000,1838.05000000,1848.84000000,113209.31030000,113209.31030000
143,2023-08-10,1855.36000000,1865.95000000,1845.38000000,1852.47000000,127321.45530000,127321.45530000
144,2023-08-09,1856.30000000,1871.99000000,1846.28000000,1855.35000000,191926.83430000,191926.83430000
145,2023-08-08,1829.10000000,1876.51000000,1826.33000000,1856.30000000,236336.03000000,236336.03000000
146,2023-08-07,1830.28000000,1847.00000000,1802.00000000,1829.10000000,224092.90590000,224092.90590000
147,2023-08-06,1836.48000000,1838.58000000,1825.86000000,1830.28000000,90403.99150000,90403.99150000
148,2023-08-05,1830.24000000,1839.00000000,1827.50000000,1836.48000000,93657.32550000,93657.32550000
149,2023-08-04,1835.81000000,1851.31000000,1815.74000000,1830.23000000,187699.45520000,187699.45520000
150,2023-08-03,1839.90000000,1859.12000000,1826.00000000,1835.81000000,171148.05200000,171148.05200000
151,2023-08-02,1873.48000000,1879.74000000,1821.21000000,1839.90000000,254213.05530000,254213.05530000
152,2023-08-01,1856.13000000,1875.62000000,1813.80000000,1873.47000000,358476.09660000,358476.09660000
153,2023-07-31,1861.79000000,1877.40000000,1851.02000000,1856.14000000,168204.45340000,168204.45340000
154,2023-07-30,1880.45000000,1885.30000000,1848.17000000,1861.79000000,158657.59020000,158657.59020000
155,2023-07-29,1874.20000000,1886.58000000,1869.54000000,1880.46000000,72867.02690000,72867.02690000
156,2023-07-28,1861.29000000,1883.39000000,1856.52000000,1874.19000000,138695.71470000,138695.71470000
157,2023-07-27,1871.99000000,1886.11000000,1854.84000000,1861.28000000,163766.42590000,163766.42590000
158,2023-07-26,1857.66000000,1888.00000000,1848.35000000,1872.00000000,272090.53330000,272090.53330000
159,2023-07-25,1850.00000000,1868.71000000,1845.45000000,1857.66000000,152251.21000000,152251.21000000
160,2023-07-24,1888.74000000,1890.86000000,1833.19000000,1850.00000000,276504.55470000,276504.55470000
161,2023-07-23,1866.52000000,1905.25000000,1857.82000000,1888.73000000,153501.01780000,153501.01780000
162,2023-07-22,1891.73000000,1897.35000000,1851.18000000,1866.52000000,131901.64870000,131901.64870000
163,2023-07-21,1891.59000000,1905.74000000,1884.64000000,1891.73000000,165554.04280000,165554.04280000
164,2023-07-20,1888.64000000,1929.05000000,1878.00000000,1891.59000000,292907.51640000,292907.51640000
165,2023-07-19,1897.21000000,1922.04000000,1882.17000000,1888.63000000,218045.00050000,218045.00050000
166,2023-07-18,1911.21000000,1917.19000000,1875.73000000,1897.21000000,215780.50060000,215780.50060000
167,2023-07-17,1922.12000000,1936.18000000,1873.26000000,1911.20000000,277159.03490000,277159.03490000
168,2023-07-16,1931.41000000,1943.55000000,1914.00000000,1922.11000000,148667.10510000,148667.10510000
169,2023-07-15,1937.82000000,1946.37000000,1926.23000000,1931.41000000,135181.76630000,135181.76630000
170,2023-07-14,2004.49000000,2029.11000000,1898.39000000,1937.83000000,498724.03590000,498724.03590000
171,2023-07-13,1871.82000000,2012.63000000,1862.59000000,2004.49000000,548861.42070000,548861.42070000
172,2023-07-12,1878.31000000,1902.00000000,1864.37000000,1871.82000000,264406.86730000,264406.86730000
173,2023-07-11,1880.41000000,1891.99000000,1862.38000000,1878.30000000,177771.61170000,177771.61170000
174,2023-07-10,1862.81000000,1905.50000000,1846.63000000,1880.40000000,247868.14940000,247868.14940000
175,2023-07-09,1865.24000000,1879.36000000,1856.15000000,1862.80000000,135046.37430000,135046.37430000
176,2023-07-08,1870.92000000,1876.00000000,1842.80000000,1865.24000000,125819.82730000,125819.82730000
177,2023-07-07,1846.17000000,1878.00000000,1826.00000000,1870.91000000,232944.34660000,232944.34660000
178,2023-07-06,1910.35000000,1958.00000000,1846.00000000,1846.17000000,456362.74100000,456362.74100000
179,2023-07-05,1936.19000000,1942.50000000,1894.51000000,1910.36000000,267633.47830000,267633.47830000
180,2023-07-04,1955.55000000,1967.08000000,1931.58000000,1936.20000000,205525.09840000,205525.09840000
181,2023-07-03,1937.49000000,1976.16000000,1933.55000000,1955.54000000,322102.42950000,322102.42950000
182,2023-07-02,1924.50000000,1959.20000000,1885.75000000,1937.48000000,255852.78320000,255852.78320000
183,2023-07-01,1933.80000000,1944.56000000,1909.44000000,1924.50000000,178373.36880000,178373.36880000
184,2023-06-30,1851.99000000,1948.60000000,1825.01000000,1933.79000000,716538.10350000,716538.10350000
185,2023-06-29,1828.03000000,1880.00000000,1827.84000000,1851.99000000,241844.82810000,241844.82810000
186,2023-06-28,1889.58000000,1890.19000000,1816.56000000,1828.02000000,337836.57920000,337836.57920000
187,2023-06-27,1858.97000000,1912.53000000,1855.19000000,1889.58000000,366634.57070000,366634.57070000
188,2023-06-26,1898.80000000,1909.10000000,1837.18000000,1858.97000000,458743.86100000,458743.86100000
189,2023-06-25,1874.95000000,1930.00000000,1868.83000000,1898.80000000,338757.61580000,338757.61580000
190,2023-06-24,1892.63000000,1906.00000000,1864.77000000,1874.96000000,226910.29410000,226910.29410000
191,2023-06-23,1872.00000000,1936.42000000,1861.01000000,1892.63000000,401147.93240000,401147.93240000
192,2023-06-22,1889.10000000,1933.17000000,1865.98000000,1872.01000000,416714.57190000,416714.57190000
193,2023-06-21,1791.99000000,1901.00000000,1787.38000000,1889.11000000,613755.88690000,613755.88690000
194,2023-06-20,1737.10000000,1796.99000000,1714.72000000,1791.99000000,328855.68460000,328855.68460000
195,2023-06-19,1720.95000000,1752.19000000,1698.00000000,1737.11000000,245162.75890000,245162.75890000
196,2023-06-18,1727.75000000,1747.84000000,1712.00000000,1720.95000000,156535.01280000,156535.01280000
197,2023-06-17,1717.91000000,1770.00000000,1714.26000000,1727.76000000,210914.92160000,210914.92160000
198,2023-06-16,1666.96000000,1729.50000000,1649.86000000,1717.92000000,311734.59040000,311734.59040000
199,2023-06-15,1650.95000000,1680.91000000,1626.01000000,1666.96000000,370774.76960000,370774.76960000
200,2023-06-14,1740.12000000,1750.03000000,1630.43000000,1650.95000000,415847.32700000,415847.32700000
201,2023-06-13,1742.57000000,1770.13000000,1724.22000000,1740.12000000,284268.00180000,284268.00180000
202,2023-06-12,1752.77000000,1759.33000000,1720.00000000,1742.57000000,302132.48190000,302132.48190000
203,2023-06-11,1751.52000000,1778.25000000,1738.72000000,1752.76000000,219956.24340000,219956.24340000
204,2023-06-10,1840.37000000,1844.99000000,1715.03000000,1751.53000000,652324.66950000,652324.66950000
205,2023-06-09,1845.65000000,1855.00000000,1827.00000000,1840.37000000,198324.32520000,198324.32520000
206,2023-06-08,1832.12000000,1861.28000000,1828.31000000,1845.64000000,189270.48530000,189270.48530000
207,2023-06-07,1884.65000000,1897.80000000,1821.18000000,1832.13000000,429196.70640000,429196.70640000
208,2023-06-06,1810.49000000,1898.29000000,1797.18000000,1884.64000000,491407.21740000,491407.21740000
209,2023-06-05,1890.00000000,1890.63000000,1778.00000000,1810.50000000,555361.26830000,555361.26830000
210,2023-06-04,1892.05000000,1914.63000000,1884.22000000,1890.01000000,172683.01190000,172683.01190000
211,2023-06-03,1906.69000000,1907.92000000,1881.60000000,1892.06000000,148818.24270000,148818.24270000
212,2023-06-02,1861.78000000,1910.00000000,1847.51000000,1906.68000000,313004.06580000,313004.06580000
213,2023-06-01,1873.63000000,1889.20000000,1840.00000000,1861.78000000,270496.60970000,270496.60970000
214,2023-05-31,1900.58000000,1907.13000000,1846.95000000,1873.63000000,319255.56810000,319255.56810000
215,2023-05-30,1892.60000000,1917.00000000,1881.19000000,1900.59000000,272665.84020000,272665.84020000
216,2023-05-29,1908.64000000,1927.62000000,1873.65000000,1892.60000000,313593.49420000,313593.49420000
217,2023-05-28,1829.89000000,1918.65000000,1823.60000000,1908.64000000,378392.43710000,378392.43710000
218,2023-05-27,1827.80000000,1836.12000000,1812.18000000,1829.89000000,138824.94060000,138824.94060000
219,2023-05-26,1805.61000000,1838.20000000,1796.99000000,1827.79000000,275690.68540000,275690.68540000
220,2023-05-25,1799.89000000,1818.81000000,1761.41000000,1805.60000000,350633.00890000,350633.00890000
221,2023-05-24,1854.06000000,1854.09000000,1777.60000000,1799.89000000,420846.14450000,420846.14450000
222,2023-05-23,1817.36000000,1872.50000000,1815.24000000,1854.05000000,396869.60970000,396869.60970000
223,2023-05-22,1804.91000000,1828.27000000,1792.01000000,1817.35000000,237498.94230000,237498.94230000
224,2023-05-21,1819.42000000,1828.98000000,1797.21000000,1804.91000000,161517.80530000,161517.80530000
225,2023-05-20,1812.31000000,1828.87000000,1807.06000000,1819.42000000,127754.43490000,127754.43490000
226,2023-05-19,1800.56000000,1829.54000000,1796.81000000,1812.32000000,243116.46760000,243116.46760000
227,2023-05-18,1822.12000000,1831.92000000,1771.12000000,1800.56000000,293755.31100000,293755.31100000
228,2023-05-17,1824.21000000,1837.50000000,1783.68000000,1822.12000000,352097.99130000,352097.99130000
229,2023-05-16,1816.21000000,1832.64000000,1796.20000000,1824.21000000,311238.67860000,311238.67860000
230,2023-05-15,1799.20000000,1846.70000000,1785.05000000,1816.20000000,388171.92610000,388171.92610000
231,2023-05-14,1795.12000000,1824.00000000,1789.82000000,1799.21000000,218101.09770000,218101.09770000
232,2023-05-13,1807.45000000,1817.03000000,1785.23000000,1795.11000000,212895.43730000,212895.43730000
233,2023-05-12,1794.31000000,1818.63000000,1740.00000000,1807.45000000,565539.83090000,565539.83090000
234,2023-05-11,1840.83000000,1842.02000000,1772.68000000,1794.30000000,522096.07250000,522096.07250000
235,2023-05-10,1846.53000000,1887.47000000,1790.51000000,1840.84000000,639933.38550000,639933.38550000
236,2023-05-09,1847.55000000,1861.88000000,1830.99000000,1846.52000000,304396.18600000,304396.18600000
237,2023-05-08,1870.41000000,1883.97000000,1810.73000000,1847.56000000,625316.61680000,625316.61680000
238,2023-05-07,1896.33000000,1933.33000000,1867.59000000,1870.40000000,413268.83570000,413268.83570000
239,2023-05-06,1993.30000000,2019.00000000,1860.00000000,1896.33000000,608106.99150000,608106.99150000
240,2023-05-05,1877.07000000,1998.36000000,1875.65000000,1993.30000000,546608.87500000,546608.87500000
241,2023-05-04,1905.12000000,1918.26000000,1866.71000000,1877.07000000,354528.61440000,354528.61440000
242,2023-05-03,1870.09000000,1916.52000000,1842.64000000,1905.12000000,465185.25010000,465185.25010000
243,2023-05-02,1830.73000000,1881.87000000,1822.94000000,1870.08000000,373753.20270000,373753.20270000
244,2023-05-01,1870.08000000,1886.49000000,1806.12000000,1830.73000000,445519.17790000,445519.17790000
245,2023-04-30,1907.79000000,1939.00000000,1866.16000000,1870.09000000,355336.48880000,355336.48880000
246,2023-04-29,1890.93000000,1918.00000000,1883.05000000,1907.80000000,182046.14060000,182046.14060000
247,2023-04-28,1908.68000000,1923.88000000,1873.94000000,1890.94000000,387630.77910000,387630.77910000
248,2023-04-27,1866.01000000,1940.96000000,1861.19000000,1908.68000000,727472.94660000,727472.94660000
249,2023-04-26,1866.10000000,1964.72000000,1785.00000000,1866.01000000,897709.72980000,897709.72980000
250,2023-04-25,1841.84000000,1877.86000000,1801.66000000,1866.10000000,457870.60470000,457870.60470000
251,2023-04-24,1862.01000000,1890.00000000,1806.00000000,1841.84000000,447864.05170000,447864.05170000
252,2023-04-23,1874.17000000,1882.01000000,1836.37000000,1862.00000000,344514.34440000,344514.34440000
253,2023-04-22,1848.77000000,1887.31000000,1841.64000000,1874.16000000,331007.58790000,331007.58790000
254,2023-04-21,1942.98000000,1957.27000000,1825.00000000,1848.78000000,688876.61860000,688876.61860000
255,2023-04-20,1933.74000000,1982.99000000,1914.43000000,1942.98000000,625336.24950000,625336.24950000
256,2023-04-19,2103.51000000,2104.60000000,1923.03000000,1933.73000000,775389.06020000,775389.06020000
257,2023-04-18,2073.99000000,2125.00000000,2051.00000000,2103.50000000,414244.61350000,414244.61350000
258,2023-04-17,2118.66000000,2120.51000000,2056.25000000,2074.00000000,426972.70710000,426972.70710000
259,2023-04-16,2090.61000000,2141.54000000,2072.72000000,2118.67000000,319880.43930000,319880.43930000
260,2023-04-15,2099.99000000,2111.85000000,2071.13000000,2090.60000000,321823.78510000,321823.78510000
261,2023-04-14,2012.00000000,2128.76000000,2009.22000000,2099.99000000,896307.39340000,896307.39340000
262,2023-04-13,1917.40000000,2023.00000000,1899.55000000,2012.01000000,676164.51880000,676164.51880000
263,2023-04-12,1889.86000000,1933.00000000,1852.65000000,1917.39000000,630844.41860000,630844.41860000
264,2023-04-11,1910.21000000,1937.37000000,1881.11000000,1889.86000000,405203.48920000,405203.48920000
265,2023-04-10,1858.91000000,1918.79000000,1846.40000000,1910.20000000,434739.79840000,434739.79840000
266,2023-04-09,1848.82000000,1873.99000000,1824.01000000,1858.92000000,287131.30790000,287131.30790000
267,2023-04-08,1863.73000000,1879.38000000,1847.00000000,1848.82000000,197905.54070000,197905.54070000
268,2023-04-07,1872.41000000,1882.61000000,1841.46000000,1863.72000000,284256.48730000,284256.48730000
269,2023-04-06,1908.68000000,1909.91000000,1853.70000000,1872.41000000,396241.43520000,396241.43520000
270,2023-04-05,1870.38000000,1942.98000000,1864.58000000,1908.69000000,548595.51550000,548595.51550000
271,2023-04-04,1810.51000000,1891.91000000,1802.01000000,1870.37000000,622208.64110000,622208.64110000
272,2023-04-03,1794.51000000,1839.99000000,1762.77000000,1810.51000000,628503.66190000,628503.66190000
